"PolyID","imd_rank","imd_national_decile","nation"
"E01032117",21323,7,"England"
"E01032118",7721,3,"England"
"E01032119",20682,7,"England"
"E01032121",26170,8,"England"
"E01032122",22518,7,"England"
"E01032123",22620,7,"England"
"E01032124",21410,7,"England"
"E01032125",28956,9,"England"
"E01032126",25907,8,"England"
"E01032127",23871,8,"England"
"E01032128",17322,6,"England"
"E01032129",13471,4,"England"
"E01032131",5102,2,"England"
"E01032132",7765,3,"England"
"E01032133",10767,4,"England"
"E01032134",24103,8,"England"
"E01032135",33159,10,"England"
"E01032136",23714,8,"England"
"E01032137",25396,8,"England"
"E01032138",32769,10,"England"
"E01032139",33010,10,"England"
"E01032140",31896,10,"England"
"E01032141",30170,9,"England"
"E01032142",29031,9,"England"
"E01032143",31193,10,"England"
"E01032144",32139,10,"England"
"E01032145",32016,10,"England"
"E01032146",26029,8,"England"
"E01032147",22037,7,"England"
"E01032148",29404,9,"England"
"E01032149",32874,10,"England"
"E01032150",32134,10,"England"
"E01032151",31548,10,"England"
"E01032152",9538,3,"England"
"E01032153",24106,8,"England"
"E01032154",32029,10,"England"
"E01032155",32944,10,"England"
"E01032156",14428,5,"England"
"E01032157",9796,3,"England"
"E01032158",33127,10,"England"
"E01032159",17716,6,"England"
"E01032160",24711,8,"England"
"E01032161",6913,3,"England"
"E01032162",32579,10,"England"
"E01032168",20162,6,"England"
"E01032169",17281,6,"England"
"E01032170",21862,7,"England"
"E01032171",30353,9,"England"
"E01032172",16569,5,"England"
"E01032173",30228,9,"England"
"E01032174",16957,6,"England"
"E01032175",28179,9,"England"
"E01032176",25101,8,"England"
"E01032177",29980,9,"England"
"E01032178",27041,9,"England"
"E01032179",16493,5,"England"
"E01032180",21022,7,"England"
"E01032181",17314,6,"England"
"E01032182",26008,8,"England"
"E01032183",25928,8,"England"
"E01032184",24088,8,"England"
"E01032185",28524,9,"England"
"E01032186",22279,7,"England"
"E01032187",8968,3,"England"
"E01032188",17535,6,"England"
"E01032189",25155,8,"England"
"E01032190",24024,8,"England"
"E01032191",22151,7,"England"
"E01032192",20107,6,"England"
"E01032193",14607,5,"England"
"E01032194",7870,3,"England"
"E01032195",23444,7,"England"
"E01032196",20011,6,"England"
"E01032197",26316,8,"England"
"E01032198",14344,5,"England"
"E01032199",18427,6,"England"
"E01032200",19896,6,"England"
"E01032201",8468,3,"England"
"E01032202",4737,2,"England"
"E01032203",14600,5,"England"
"E01032204",1512,1,"England"
"E01032205",15214,5,"England"
"E01032206",16369,5,"England"
"E01032207",26942,8,"England"
"E01032208",26766,8,"England"
"E01032209",30638,10,"England"
"E01032210",26538,8,"England"
"E01032211",20360,7,"England"
"E01032212",16361,5,"England"
"E01032213",19159,6,"England"
"E01032214",12515,4,"England"
"E01032215",7797,3,"England"
"E01032216",17285,6,"England"
"E01032217",18406,6,"England"
"E01032218",25689,8,"England"
"E01032219",30878,10,"England"
"E01032220",28450,9,"England"
"E01032221",26883,8,"England"
"E01032222",18496,6,"England"
"E01032223",22360,7,"England"
"E01032224",6678,2,"England"
"E01032225",3539,2,"England"
"E01032226",23918,8,"England"
"E01032227",32814,10,"England"
"E01032228",24063,8,"England"
"E01032229",14047,5,"England"
"E01032230",32357,10,"England"
"E01032231",27608,9,"England"
"E01032232",2388,1,"England"
"E01032234",5947,2,"England"
"E01032235",4482,2,"England"
"E01032236",7822,3,"England"
"E01032237",23545,7,"England"
"E01032238",18666,6,"England"
"E01032239",4924,2,"England"
"E01032240",8225,3,"England"
"E01032241",6054,2,"England"
"E01032242",11453,4,"England"
"E01032243",32264,10,"England"
"E01032244",17313,6,"England"
"E01032245",2546,1,"England"
"E01032246",30701,10,"England"
"E01032247",16376,5,"England"
"E01032248",31454,10,"England"
"E01032249",25244,8,"England"
"E01032250",3757,2,"England"
"E01032251",7349,3,"England"
"E01032252",1697,1,"England"
"E01032253",28664,9,"England"
"E01032254",12918,4,"England"
"E01032255",24214,8,"England"
"E01032256",14940,5,"England"
"E01032257",29979,9,"England"
"E01032258",21841,7,"England"
"E01032259",22152,7,"England"
"E01032260",4128,2,"England"
"E01032261",30995,10,"England"
"E01032262",5397,2,"England"
"E01032263",19219,6,"England"
"E01032264",12940,4,"England"
"E01032265",7507,3,"England"
"E01032266",25223,8,"England"
"E01032267",10212,4,"England"
"E01032268",30469,10,"England"
"E01032269",21789,7,"England"
"E01032270",32254,10,"England"
"E01032271",30288,9,"England"
"E01032272",28443,9,"England"
"E01032273",30914,10,"England"
"E01032274",26561,8,"England"
"E01032275",14905,5,"England"
"E01032276",28511,9,"England"
"E01032277",10495,4,"England"
"E01032278",2962,1,"England"
"E01032279",18110,6,"England"
"E01032280",18012,6,"England"
"E01032281",18038,6,"England"
"E01032282",11457,4,"England"
"E01032283",17614,6,"England"
"E01032284",32506,10,"England"
"E01032285",25896,8,"England"
"E01032286",18584,6,"England"
"E01032287",23856,8,"England"
"E01032288",21856,7,"England"
"E01032289",31575,10,"England"
"E01032290",28436,9,"England"
"E01032292",8551,3,"England"
"E01032294",15666,5,"England"
"E01032296",17500,6,"England"
"E01032297",28828,9,"England"
"E01032298",29581,9,"England"
"E01032299",27077,9,"England"
"E01032300",32349,10,"England"
"E01032301",15036,5,"England"
"E01032302",2702,1,"England"
"E01032303",2909,1,"England"
"E01032304",3062,1,"England"
"E01032305",20021,6,"England"
"E01032306",13845,5,"England"
"E01032307",4274,2,"England"
"E01032308",25598,8,"England"
"E01032309",16976,6,"England"
"E01032310",8780,3,"England"
"E01032311",4458,2,"England"
"E01032312",17427,6,"England"
"E01032313",2227,1,"England"
"E01032314",27324,9,"England"
"E01032315",28459,9,"England"
"E01032316",29905,9,"England"
"E01032317",23874,8,"England"
"E01032318",2718,1,"England"
"E01032319",21597,7,"England"
"E01032320",23657,8,"England"
"E01032321",9965,3,"England"
"E01032322",12459,4,"England"
"E01032323",28401,9,"England"
"E01032324",28150,9,"England"
"E01032325",29533,9,"England"
"E01032326",32095,10,"England"
"E01032327",22863,7,"England"
"E01032328",12524,4,"England"
"E01032329",26220,8,"England"
"E01032330",18348,6,"England"
"E01032331",3898,2,"England"
"E01032332",30,1,"England"
"E01032333",2344,1,"England"
"E01032334",27676,9,"England"
"E01032335",32277,10,"England"
"E01032336",28621,9,"England"
"E01032337",26283,8,"England"
"E01032338",22531,7,"England"
"E01032339",31570,10,"England"
"E01032340",14292,5,"England"
"E01032341",25566,8,"England"
"E01032342",19143,6,"England"
"E01032344",24295,8,"England"
"E01032345",10751,4,"England"
"E01032346",25118,8,"England"
"E01032347",27362,9,"England"
"E01032348",28660,9,"England"
"E01032349",24119,8,"England"
"E01032350",17892,6,"England"
"E01032351",29245,9,"England"
"E01032352",21887,7,"England"
"E01032353",16731,5,"England"
"E01032355",14118,5,"England"
"E01032356",26389,8,"England"
"E01032357",18356,6,"England"
"E01032358",9553,3,"England"
"E01032359",11566,4,"England"
"E01032360",15716,5,"England"
"E01032361",32378,10,"England"
"E01032363",32954,10,"England"
"E01032364",32674,10,"England"
"E01032365",9634,3,"England"
"E01032366",25804,8,"England"
"E01032367",29395,9,"England"
"E01032368",3817,2,"England"
"E01032369",5128,2,"England"
"E01032370",13267,4,"England"
"E01032371",14724,5,"England"
"E01032372",16449,5,"England"
"E01032373",25684,8,"England"
"E01032374",19712,6,"England"
"E01032375",18470,6,"England"
"E01032376",27279,9,"England"
"E01032377",4943,2,"England"
"E01032378",11692,4,"England"
"E01032379",30443,10,"England"
"E01032380",30266,9,"England"
"E01032381",11968,4,"England"
"E01032382",20317,7,"England"
"E01032383",20514,7,"England"
"E01032384",11586,4,"England"
"E01032385",16213,5,"England"
"E01032386",14170,5,"England"
"E01032387",16759,5,"England"
"E01032388",23099,7,"England"
"E01032389",7715,3,"England"
"E01032390",17740,6,"England"
"E01032391",15125,5,"England"
"E01032392",26413,8,"England"
"E01032393",26681,8,"England"
"E01032394",20846,7,"England"
"E01032395",17933,6,"England"
"E01032396",25405,8,"England"
"E01032397",15017,5,"England"
"E01032398",24162,8,"England"
"E01032399",21798,7,"England"
"E01032400",26288,8,"England"
"E01032401",20919,7,"England"
"E01032402",30614,10,"England"
"E01032403",20553,7,"England"
"E01032404",14425,5,"England"
"E01032405",18116,6,"England"
"E01032406",9448,3,"England"
"E01032407",16702,5,"England"
"E01032408",31057,10,"England"
"E01032409",12680,4,"England"
"E01032410",16574,5,"England"
"E01032411",14475,5,"England"
"E01032412",17218,6,"England"
"E01032413",19357,6,"England"
"E01032414",16895,6,"England"
"E01032415",23396,7,"England"
"E01032416",21788,7,"England"
"E01032417",18948,6,"England"
"E01032418",19966,6,"England"
"E01032419",31515,10,"England"
"E01032420",26425,8,"England"
"E01032421",28307,9,"England"
"E01032422",8212,3,"England"
"E01032423",10289,4,"England"
"E01032424",1760,1,"England"
"E01032425",19145,6,"England"
"E01032426",16849,5,"England"
"E01032427",19023,6,"England"
"E01032428",12130,4,"England"
"E01032429",24197,8,"England"
"E01032430",15132,5,"England"
"E01032431",19703,6,"England"
"E01032432",16443,5,"England"
"E01032433",28035,9,"England"
"E01032434",2250,1,"England"
"E01032435",4772,2,"England"
"E01032436",24037,8,"England"
"E01032437",7050,3,"England"
"E01032438",25917,8,"England"
"E01032439",22033,7,"England"
"E01032440",6738,2,"England"
"E01032441",25679,8,"England"
"E01032442",25544,8,"England"
"E01032443",27519,9,"England"
"E01032444",12886,4,"England"
"E01032445",9415,3,"England"
"E01032446",23934,8,"England"
"E01032447",15662,5,"England"
"E01032448",27328,9,"England"
"E01032449",10417,4,"England"
"E01032451",27345,9,"England"
"E01032452",28068,9,"England"
"E01032453",3888,2,"England"
"E01032454",16724,5,"England"
"E01032455",27127,9,"England"
"E01032456",9623,3,"England"
"E01032457",16707,5,"England"
"E01032458",28898,9,"England"
"E01032459",21916,7,"England"
"E01032460",17204,6,"England"
"E01032461",4629,2,"England"
"E01032462",18691,6,"England"
"E01032463",25095,8,"England"
"E01032464",4890,2,"England"
"E01032465",4388,2,"England"
"E01032466",21955,7,"England"
"E01032467",23216,7,"England"
"E01032468",26786,8,"England"
"E01032469",2835,1,"England"
"E01032471",97,1,"England"
"E01032472",16428,5,"England"
"E01032473",9153,3,"England"
"E01032474",6877,3,"England"
"E01032475",14384,5,"England"
"E01032476",20881,7,"England"
"E01032477",30074,9,"England"
"E01032478",8267,3,"England"
"E01032479",16117,5,"England"
"E01032480",21461,7,"England"
"E01032481",5956,2,"England"
"E01032482",27410,9,"England"
"E01032483",7841,3,"England"
"E01032484",8487,3,"England"
"E01032485",21463,7,"England"
"E01032486",25136,8,"England"
"E01032487",7279,3,"England"
"E01032488",29449,9,"England"
"E01032489",18124,6,"England"
"E01032490",29978,9,"England"
"E01032491",31590,10,"England"
"E01032492",6758,3,"England"
"E01032493",28417,9,"England"
"E01032494",5631,2,"England"
"E01032496",23007,7,"England"
"E01032497",3565,2,"England"
"E01032498",11844,4,"England"
"E01032499",19568,6,"England"
"E01032500",1597,1,"England"
"E01032501",30747,10,"England"
"E01032502",6605,2,"England"
"E01032503",28983,9,"England"
"E01032504",29085,9,"England"
"E01032505",10642,4,"England"
"E01032506",6138,2,"England"
"E01032507",12506,4,"England"
"E01032508",2161,1,"England"
"E01032509",1075,1,"England"
"E01032510",7154,3,"England"
"E01032511",6801,3,"England"
"E01032512",1388,1,"England"
"E01032513",3515,2,"England"
"E01032514",211,1,"England"
"E01032515",627,1,"England"
"E01032516",14106,5,"England"
"E01032517",8346,3,"England"
"E01032518",4770,2,"England"
"E01032519",20804,7,"England"
"E01032520",30942,10,"England"
"E01032522",29480,9,"England"
"E01032523",19597,6,"England"
"E01032524",13617,5,"England"
"E01032526",18248,6,"England"
"E01032527",6769,3,"England"
"E01032528",6675,2,"England"
"E01032529",10449,4,"England"
"E01032530",14474,5,"England"
"E01032532",22475,7,"England"
"E01032533",32227,10,"England"
"E01032534",7481,3,"England"
"E01032535",21839,7,"England"
"E01032536",8211,3,"England"
"E01032537",9806,3,"England"
"E01032538",4010,2,"England"
"E01032540",7185,3,"England"
"E01032541",3085,1,"England"
"E01032542",7143,3,"England"
"E01032543",529,1,"England"
"E01032544",9262,3,"England"
"E01032545",12208,4,"England"
"E01032546",31617,10,"England"
"E01032548",31977,10,"England"
"E01032549",29808,9,"England"
"E01032551",17270,6,"England"
"E01032552",6657,2,"England"
"E01032554",33148,10,"England"
"E01032555",16297,5,"England"
"E01032556",12708,4,"England"
"E01032557",199,1,"England"
"E01032558",1055,1,"England"
"E01032559",9172,3,"England"
"E01032560",21608,7,"England"
"E01032561",900,1,"England"
"E01032562",8015,3,"England"
"E01032563",28895,9,"England"
"E01032564",4231,2,"England"
"E01032565",6425,2,"England"
"E01032566",8084,3,"England"
"E01032567",13756,5,"England"
"E01032568",9480,3,"England"
"E01032569",3446,2,"England"
"E01032570",20932,7,"England"
"E01032571",22155,7,"England"
"E01032572",19441,6,"England"
"E01032573",21168,7,"England"
"E01032574",4905,2,"England"
"E01032575",2924,1,"England"
"E01032576",26519,8,"England"
"E01032577",24073,8,"England"
"E01032579",9049,3,"England"
"E01032580",5925,2,"England"
"E01032581",8405,3,"England"
"E01032582",17105,6,"England"
"E01032583",12242,4,"England"
"E01032584",11078,4,"England"
"E01032585",29426,9,"England"
"E01032586",10463,4,"England"
"E01032587",7155,3,"England"
"E01032588",20201,6,"England"
"E01032589",14668,5,"England"
"E01032590",20642,7,"England"
"E01032591",19332,6,"England"
"E01032592",14166,5,"England"
"E01032593",32028,10,"England"
"E01032594",22583,7,"England"
"E01032595",2750,1,"England"
"E01032596",21414,7,"England"
"E01032597",1637,1,"England"
"E01032599",21915,7,"England"
"E01032600",24747,8,"England"
"E01032601",27416,9,"England"
"E01032602",3286,1,"England"
"E01032603",23222,7,"England"
"E01032604",27932,9,"England"
"E01032605",26165,8,"England"
"E01032606",8813,3,"England"
"E01032607",3130,1,"England"
"E01032608",5740,2,"England"
"E01032609",21671,7,"England"
"E01032610",28669,9,"England"
"E01032611",30394,10,"England"
"E01032612",19915,6,"England"
"E01032613",17002,6,"England"
"E01032614",31624,10,"England"
"E01032615",31716,10,"England"
"E01032616",32734,10,"England"
"E01032617",29179,9,"England"
"E01032618",20623,7,"England"
"E01032619",16635,5,"England"
"E01032620",23245,7,"England"
"E01032621",6831,3,"England"
"E01032622",28899,9,"England"
"E01032623",33311,10,"England"
"E01032624",33558,10,"England"
"E01032625",28832,9,"England"
"E01032626",30915,10,"England"
"E01032627",10593,4,"England"
"E01032628",22537,7,"England"
"E01032631",22069,7,"England"
"E01032632",25176,8,"England"
"E01032633",9171,3,"England"
"E01032634",29755,9,"England"
"E01032635",6991,3,"England"
"E01032636",15232,5,"England"
"E01032637",29531,9,"England"
"E01032638",32137,10,"England"
"E01032639",17423,6,"England"
"E01032640",27956,9,"England"
"E01032643",26162,8,"England"
"E01032644",11456,4,"England"
"E01032645",12910,4,"England"
"E01032646",23940,8,"England"
"E01032647",30215,9,"England"
"E01032648",7365,3,"England"
"E01032649",9583,3,"England"
"E01032650",4661,2,"England"
"E01032651",22335,7,"England"
"E01032652",17059,6,"England"
"E01032653",11139,4,"England"
"E01032655",23459,7,"England"
"E01032656",18984,6,"England"
"E01032657",6610,2,"England"
"E01032658",5480,2,"England"
"E01032659",2309,1,"England"
"E01032660",16164,5,"England"
"E01032661",18658,6,"England"
"E01032662",3461,2,"England"
"E01032664",21104,7,"England"
"E01032665",19627,6,"England"
"E01032666",22938,7,"England"
"E01032667",18764,6,"England"
"E01032668",21295,7,"England"
"E01032669",21990,7,"England"
"E01032670",16557,5,"England"
"E01032671",19067,6,"England"
"E01032672",22737,7,"England"
"E01032673",11241,4,"England"
"E01032675",32511,10,"England"
"E01032676",29348,9,"England"
"E01032677",20906,7,"England"
"E01032678",33223,10,"England"
"E01032679",24057,8,"England"
"E01032680",24554,8,"England"
"E01032681",25984,8,"England"
"E01032682",28029,9,"England"
"E01032683",22621,7,"England"
"E01032684",3794,2,"England"
"E01032688",28205,9,"England"
"E01032689",27913,9,"England"
"E01032690",22146,7,"England"
"E01032691",19677,6,"England"
"E01032692",21287,7,"England"
"E01032693",23303,7,"England"
"E01032694",20811,7,"England"
"E01032695",30752,10,"England"
"E01032696",17714,6,"England"
"E01032697",13551,5,"England"
"E01032699",23455,7,"England"
"E01032700",32282,10,"England"
"E01032701",26557,8,"England"
"E01032702",29096,9,"England"
"E01032703",28201,9,"England"
"E01032704",24444,8,"England"
"E01032705",25505,8,"England"
"E01032706",24837,8,"England"
"E01032707",33396,10,"England"
"E01032708",24216,8,"England"
"E01032709",22989,7,"England"
"E01032710",31523,10,"England"
"E01032711",25277,8,"England"
"E01032712",23939,8,"England"
"E01032713",25279,8,"England"
"E01032714",7961,3,"England"
"E01032715",11748,4,"England"
"E01032716",15226,5,"England"
"E01032719",11887,4,"England"
"E01032724",14568,5,"England"
"E01032726",17035,6,"England"
"E01032728",17770,6,"England"
"E01032729",9645,3,"England"
"E01032730",7889,3,"England"
"E01032731",15751,5,"England"
